location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Alabama,2,NA,NA,NA,4.922362919142145e-4,0.0011939461095676039,0.0027513965866602695,NA,NA,NA,4.9e-4,0.0012,0.0028,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Alaska,0,0,0.17173012953603672,0.6322791132917716,0,1.2222222222222223,4.5,0,0.17,0.63,0,1,5,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Alaska,1,0.0015589791793957318,0.2219221628504329,1.0537985221529524,0.011095426307469158,1.5794444444444444,7.5,0,0.22,1.05,0,2,8,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Alaska,2,0.015611829957821517,0.28101293924078735,1.6684431791267063,0.1111111111111111,2,11.874493634594474,0.02,0.28,1.67,0,2,10,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Alaska,0,NA,NA,NA,2.8658552762467616e-4,7.473032273090129e-4,0.0017742626558639864,NA,NA,NA,2.9e-4,7.5e-4,0.0018,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Alaska,1,NA,NA,NA,3.1504148258956207e-4,8.598927852380412e-4,0.0030018862163462318,NA,NA,NA,3.2e-4,8.6e-4,0.003,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Alaska,2,NA,NA,NA,3.951892330000616e-4,0.0013440273593445387,0.0031846529289086393,NA,NA,NA,4e-4,0.0013,0.0032,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arizona,0,0.133313653905608,0.34001243321504754,0.700984730367344,9.883935624842575,25.208678204282904,51.97133036241085,0.13,0.34,0.7,10,30,50,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arizona,1,0.0989113546548448,0.3469390697363116,0.8478120061819185,7.333333333333334,25.72222222222222,62.857172131850284,0.1,0.35,0.85,7,30,60,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arizona,2,0.09891135465484477,0.4046373599516377,1.0086710189461103,7.333333333333333,30,74.78333333333333,0.1,0.4,1.01,7,30,70,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arizona,0,NA,NA,NA,5.814097268992948e-4,0.0011550679769854048,0.0021962075292273377,NA,NA,NA,5.8e-4,0.0012,0.0022,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arizona,1,NA,NA,NA,4.304587506042559e-4,0.001118502023812303,0.002515394288417559,NA,NA,NA,4.3e-4,0.0011,0.0025,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arizona,2,NA,NA,NA,5.857989989118667e-4,0.0014323968181717082,0.003364326434698095,NA,NA,NA,5.9e-4,0.0014,0.0034,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arkansas,0,0.012990405364497259,0.13055403527983941,0.476067695722876,0.3980229026709085,4.0001443080058126,14.586599940701948,0.01,0.13,0.48,0,4,10,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arkansas,1,0.012119062564174615,0.16318665681454425,0.5688251419038676,0.3713251683912948,5,17.428665829900446,0.01,0.16,0.57,0,5,20,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arkansas,2,0.021758220908605897,0.1958239881774531,0.9791199408872654,0.6666666666666666,6,30,0.02,0.2,0.98,1,6,30,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arkansas,0,NA,NA,NA,1.6800775043592168e-4,3.526803578196473e-4,7.956103514268244e-4,NA,NA,NA,1.7e-4,3.5e-4,8e-4,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arkansas,1,NA,NA,NA,1.2533337025342586e-4,3.22273046365907e-4,8.098181391359102e-4,NA,NA,NA,1.3e-4,3.2e-4,8.1e-4,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Arkansas,2,NA,NA,NA,2.3106275666264877e-4,6.175812750741395e-4,0.0014821010574720375,NA,NA,NA,2.3e-4,6.2e-4,0.0015,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
California,0,0.22663950048860126,0.38316955953817816,0.5924305033794653,88,148.77777777777777,230.03,0.23,0.38,0.59,90,150,230,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
California,1,0.20661864067732605,0.4263798683434544,0.7373398100859607,80.2262639143046,165.55555555555554,286.2956507920293,0.21,0.43,0.74,80,170,290,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
California,2,0.19641359759605687,0.4618719609645422,0.8924316649069053,76.26383111148056,179.33649022900101,346.515,0.2,0.46,0.89,80,180,350,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
California,0,NA,NA,NA,3.1626377827080387e-4,7.733900523325137e-4,0.00149780291184363,NA,NA,NA,3.2e-4,7.7e-4,0.0015,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
California,1,NA,NA,NA,2.8359098548974e-4,7.750516072172489e-4,0.0016888927279281522,NA,NA,NA,2.8e-4,7.8e-4,0.0017,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
California,2,NA,NA,NA,2.5226898456827006e-4,8.21018210898517e-4,0.0022766796317505505,NA,NA,NA,2.5e-4,8.2e-4,0.0023,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Colorado,0,0.02702716768816048,0.15116984639603384,0.3774341335310489,1.5792830841407883,8.833333333333332,22.05467288842248,0.03,0.15,0.38,2,9,20,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Colorado,1,0.019407446447665594,0.16638190641072906,0.5610155903647875,1.1340386175423398,9.722222222222221,32.78191936443599,0.02,0.17,0.56,1,10,30,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Colorado,2,0.017113567516532133,0.17684019767083206,0.8121884169584672,1,10.333333333333334,47.45874384016499,0.02,0.18,0.81,1,10,50,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Colorado,0,NA,NA,NA,1.805723929439646e-4,5.130208171937545e-4,0.001039916391178878,NA,NA,NA,1.8e-4,5.1e-4,0.001,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Colorado,1,NA,NA,NA,1.2990548664280536e-4,5.302529745939556e-4,0.0012417835625409648,NA,NA,NA,1.3e-4,5.3e-4,0.0012,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Colorado,2,NA,NA,NA,1.8972768331398905e-4,6.479405438395958e-4,0.001699544151505822,NA,NA,NA,1.9e-4,6.5e-4,0.0017,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Connecticut,0,0.032296844542922136,0.16302216769284508,0.5698470630602963,1.1666666666666665,5.888888888888889,20.58472222222222,0.03,0.16,0.57,1,6,20,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Connecticut,1,0.03075889956468775,0.18842901873327714,0.8266230377859186,1.1111111111111112,6.806666666666667,29.860302383469808,0.03,0.19,0.83,1,7,30,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Connecticut,2,0.027683009608218973,0.2122364069963455,0.7474412594219123,1,7.666666666666667,27,0.03,0.21,0.75,1,8,30,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Connecticut,0,NA,NA,NA,4.3254899397763766e-4,0.0010202837425866515,0.0019863992815713637,NA,NA,NA,4.3e-4,0.001,0.002,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Connecticut,1,NA,NA,NA,4.1177654982038885e-4,0.0010886363966428046,0.002349558994389843,NA,NA,NA,4.1e-4,0.0011,0.0023,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Connecticut,2,NA,NA,NA,4.232838569862136e-4,0.0011754680708739671,0.002971541593758532,NA,NA,NA,4.2e-4,0.0012,0.003,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Delaware,0,0,0.09723445755813162,0.4856221703346294,0,1,4.994342361032869,0,0.1,0.49,0,1,5,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Delaware,1,0,0.09723445755813162,0.7727665531953406,0,1,7.947455795013225,0,0.1,0.77,0,1,8,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Delaware,2,0,0.18366508649869306,1.1462974304056281,0,1.8888888888888888,11.789004219212249,0,0.18,1.15,0,2,10,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Delaware,0,NA,NA,NA,1.1687219698414269e-4,4.382973469111089e-4,0.001279575990432592,NA,NA,NA,1.2e-4,4.4e-4,0.0013,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Delaware,1,NA,NA,NA,8.74966745069771e-5,3.690038286620331e-4,0.0015965079345420668,NA,NA,NA,8.7e-5,3.7e-4,0.0016,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Delaware,2,NA,NA,NA,1.9973923768045363e-4,6.029694627476687e-4,0.0015710185406093149,NA,NA,NA,2e-4,6e-4,0.0016,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
District of Columbia,0,0,0.1262677990792682,0.6550662724177181,0,0.8532912699398878,4.4268003050817315,0,0.13,0.66,0,1,4,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
District of Columbia,1,0,0.15389646615239597,0.8095766069658734,0,1.04,5.470948698787909,0,0.15,0.81,0,1,5,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
District of Columbia,2,0,0.2180618847957912,1.3877488262256612,0,1.4736164244541499,9.378115140379512,0,0.22,1.39,0,1,9,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
District of Columbia,0,NA,NA,NA,8.519202799935982e-5,3.970573770596826e-4,9.128135096100277e-4,NA,NA,NA,8.5e-5,4e-4,9.1e-4,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
District of Columbia,1,NA,NA,NA,1.11795685339564e-4,4.894822907704744e-4,0.0012540330735309,NA,NA,NA,1.1e-4,4.9e-4,0.0013,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
District of Columbia,2,NA,NA,NA,8.44307324218943e-5,5.28075270995269e-4,0.001613832430603679,NA,NA,NA,8.4e-5,5.3e-4,0.0016,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Florida,0,0.36375330823628804,0.5933051043174006,1.0225771347997503,82.02925193348419,133.79500000000002,230.59924270825132,0.36,0.59,1.02,80,130,230,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Florida,1,0.3126276008399173,0.6327543223808331,1.1314107195790999,70.5,142.69111111111113,255.14207803798612,0.31,0.63,1.13,70,140,260,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Florida,2,0.2936334416399507,0.6468065511845438,1.2771170076864706,66.21666666666667,145.86,288,0.29,0.65,1.28,70,150,290,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Florida,0,NA,NA,NA,0.001610873929040823,0.0025187476223349527,0.0040208069932334625,NA,NA,NA,0.0016,0.0025,0.004,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Florida,1,NA,NA,NA,0.0013781024122303436,0.0026572647721494497,0.004765257747271612,NA,NA,NA,0.0014,0.0027,0.0048,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Florida,2,NA,NA,NA,0.0013448809438998627,0.0026773882115294564,0.005449821282408557,NA,NA,NA,0.0013,0.0027,0.0054,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Georgia,0,0.07291043035654933,0.18423275803500294,0.4063773625857283,8,20.21469434582251,44.5892156278268,0.07,0.18,0.41,8,20,40,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Georgia,1,0.05569546763347517,0.19631623413947227,0.48595776791511514,6.111111111111111,21.54053769036219,53.32106976065468,0.06,0.2,0.49,6,20,50,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Georgia,2,0.036455215178274665,0.23662700554053345,0.6090755075910238,4,25.963583469017664,66.83,0.04,0.24,0.61,4,30,70,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Georgia,0,NA,NA,NA,3.536518282948024e-4,7.989698488752746e-4,0.0012558915973978329,NA,NA,NA,3.5e-4,8e-4,0.0013,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Georgia,1,NA,NA,NA,3.4261996974119935e-4,7.766219545188872e-4,0.001945296955243229,NA,NA,NA,3.4e-4,7.8e-4,0.0019,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Georgia,2,NA,NA,NA,3.360749675709783e-4,8.612262397855366e-4,0.0020214822390246636,NA,NA,NA,3.4e-4,8.6e-4,0.002,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Hawaii,0,0.029862833125689974,0.2850844412809617,0.6991576772522431,0.4165521798452806,3.976600108761943,9.75244556633995,0.03,0.29,0.7,0,4,10,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Hawaii,1,0.010924855295316224,0.32875464534236026,0.8602859733956563,0.1523891677860717,4.585749234683782,12,0.01,0.33,0.86,0,5,10,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Hawaii,2,0.015840894043337776,0.3584524889148568,1.3621194578764557,0.22096225487641213,5,19,0.02,0.36,1.36,0,5,20,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Hawaii,0,NA,NA,NA,6.885806248152932e-4,0.0014270758792583294,0.002522744988034562,NA,NA,NA,6.9e-4,0.0014,0.0025,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Hawaii,1,NA,NA,NA,5.810322509633721e-4,0.0013912108432129803,0.0029014492535712403,NA,NA,NA,5.8e-4,0.0014,0.0029,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Hawaii,2,NA,NA,NA,6.736331261301705e-4,0.001584286593492339,0.0036656128330569355,NA,NA,NA,6.7e-4,0.0016,0.0037,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Idaho,0,0,0.0712996299387741,0.38447433600021025,0,1.3983333333333334,7.540337590839643,0,0.07,0.38,0,1,8,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Idaho,1,0,0.10285616063078616,0.5189637115676066,0,2.0172222222222222,10.17795263872371,0,0.1,0.52,0,2,10,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Idaho,2,0,0.11676482900581123,0.5098900829948089,0,2.29,10,0,0.12,0.51,0,2,10,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Idaho,0,NA,NA,NA,8.209959953423747e-4,0.0016787037466522198,0.002966260288091394,NA,NA,NA,8.2e-4,0.0017,0.003,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Idaho,1,NA,NA,NA,7.928230162522764e-4,0.0018000376254119223,0.00360541340410561,NA,NA,NA,7.9e-4,0.0018,0.0036,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Idaho,2,NA,NA,NA,8.631102116456691e-4,0.001976458409353582,0.00409126461983148,NA,NA,NA,8.6e-4,0.002,0.0041,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Illinois,0,0.03235944524243723,0.10771705745085271,0.45667555386344083,4.055555555555555,13.5,57.234389084285624,0.03,0.11,0.46,4,10,60,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Illinois,1,0.023937123877967266,0.12012889946165055,0.6305762104428507,3,15.055555555555555,79.02906969829314,0.02,0.12,0.63,3,20,80,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Illinois,2,0.01595808258531151,0.14539586355506043,0.7648132719046447,2,18.22222222222222,95.85277777777776,0.02,0.15,0.76,2,20,100,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Illinois,0,NA,NA,NA,1.3072654678779566e-4,2.7577102734351885e-4,8.679502149059678e-4,NA,NA,NA,1.3e-4,2.8e-4,8.7e-4,wk inc covid prop ed visits,prop_ed,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Illinois,1,NA,NA,NA,7.026278353603256e-5,2.623120715002932e-4,9.972204342719865e-4,NA,NA,NA,7e-5,2.6e-4,0.001,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Illinois,2,NA,NA,NA,1.0303699513870603e-4,4.526921098335725e-4,0.0014677443161792256,NA,NA,NA,1e-4,4.5e-4,0.0015,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Indiana,0,0.05829943464123257,0.16032344526338954,0.5736963948434839,4,11,39.362055455524725,0.06,0.16,0.57,4,10,40,wk inc covid hosp,hosp,2026-06-27,2026-06-27,2026-06-24,"June 27, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Indiana,1,0.04372457598092443,0.1748983039236977,0.69897166829004,3,12,47.95735482454842,0.04,0.17,0.7,3,10,50,wk inc covid hosp,hosp,2026-07-04,2026-06-27,2026-06-24,"July 04, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
Indiana,2,0.019343044567316614,0.20404802124431395,0.8866777208872462,1.3271514337215302,14,60.83611111111111,0.02,0.2,0.89,1,10,60,wk inc covid hosp,hosp,2026-07-11,2026-06-27,2026-06-24,"July 11, 2026","June 24, 2026","June 27, 2026",CovidHub-ensemble
